"Iteration","Turbolent KE - Vol Avg Monitor: Turbolent KE - Vol Avg Monitor (J/kg)","Velocity - Vol Avg Monitor: Velocity - Vol Avg Monitor (m/s)"
5689.0,595639.6175868175,10249.893681959224
5693.0,597240.0976735026,10262.420707199726
5696.0,598434.0407178426,10271.757482365207
5699.0,599622.5262620503,10281.044494810823
5702.0,600805.5917200313,10290.282078373155
5705.0,601983.2735093271,10299.470563722753
5708.0,603155.6070783186,10308.610278404534
5711.0,604322.626934641,10317.701546878647
5714.0,605484.3666745755,10326.7446905582
5717.0,606640.8590132331,10335.740027850388
5720.0,607792.1358154381,10344.687874196006
5724.0,609319.1120406806,10356.545000913311
5727.0,610458.3386362196,10365.383245389576
5730.0,611592.450176064,10374.17502945784
5733.0,612721.475206845,10382.920656146725
5736.0,613845.4415946297,10391.620425720901
5739.0,614964.376556629,10400.27463571739
5742.0,616078.3066925885,10408.883580982187
5745.0,617187.2580157705,10417.44755370527
5748.0,618291.255983421,10425.966843456075
5752.0,619755.5910726206,10437.256885265051
5755.0,620848.1273104736,10445.673026391978
5758.0,621935.7914137312,10454.045431297769
5761.0,623018.606767251,10462.374378593086
5764.0,624096.596351249,10470.660144447813
5767.0,625169.782767143,10478.903002623261
5770.0,626238.1882625091,10487.103224503751
5773.0,627301.8347551147,10495.26107912777
5776.0,628360.7438559848,10503.376833218368
5780.0,629765.2902031752,10514.132805681165
5783.0,630813.227873405,10522.151349668044
5786.0,631856.498249487,10530.128665861115
5789.0,632895.1218560664,10538.065011288129
5792.0,633929.1190182791,10545.960640816265
5795.0,634958.5098774559,10553.815807182791
5798.0,635983.3144073305,10561.630761016713
5801.0,637003.5524291644,10569.405750865939
5804.0,638019.243625779,10577.141023223616
5807.0,639030.4075545783,10584.836822553605
5811.0,640371.6173003783,10595.03690462021
5814.0,641372.29304461,10602.641539700964
5817.0,642368.5059563697,10610.207502297284
5820.0,643360.2751785952,10617.735028358711
5823.0,644347.6197839167,10625.224351935054
5826.0,645330.5587822947,10632.675705198117
5829.0,646309.1111279549,10640.089318462702
5832.0,647283.2957256655,10647.465420208035
5835.0,648253.1314363007,10654.80423709906
5839.0,649539.5133083577,10664.531716036605
5842.0,650499.2747529298,10671.78440637526
5845.0,651454.7499219782,10679.000554573915
5848.0,652405.9575356203,10686.180379673342
5851.0,653352.9162896706,10693.324099007295
5854.0,654295.6448576474,10700.431928221564
5857.0,655234.161892322,10707.504081292484
5860.0,656168.486026839,10714.540770545123
5863.0,657098.6358754236,10721.542206671167
5867.0,658332.3744778155,10730.822977777558
5870.0,659252.8566101607,10737.742966921083
5873.0,660169.2263692943,10744.628393671228
5876.0,661081.5022873296,10751.479461841636
5879.0,661989.702875763,10758.296373703033
5882.0,662893.8466243006,10765.079329999164
5885.0,663793.9519994801,10771.828529962486
5888.0,664690.0374431455,10778.54417133027
5891.0,665582.121370755,10785.226450359427
5894.0,666470.222169541,10791.875561841774
5898.0,667648.1923133834,10800.689783819527
5901.0,668527.0704773918,10807.262253762203
5904.0,669402.0265736034,10813.802195069511
5907.0,670273.0788431141,10820.309796351623
5910.0,671140.2454873929,10826.785244829687
5913.0,672003.5446659735,10833.228726349436
5916.0,672862.9944941326,10839.640425394628
5919.0,673718.6130405592,10846.020525100275
5922.0,674570.4183250287,10852.369207265647
5926.0,675700.2580126064,10860.785556835952
5929.0,676543.2354708213,10867.061630998429
5932.0,677382.4593504749,10873.306884135354
5935.0,678217.9474332178,10879.521492403437
5938.0,679049.7174399015,10885.70563069057
5941.0,679877.7870285371,10891.859472627495
5944.0,680702.1737922961,10897.983190599474
5947.0,681522.8952575759,10904.07695575784
5950.0,682339.9688821426,10910.140938031664
5953.0,683153.4120533619,10916.17530613902
5957.0,684232.3854935021,10924.175353167255
5960.0,685037.4248164991,10930.141270959373
5963.0,685838.8911145112,10936.078128374713
5966.0,686636.8014513879,10941.986089011152
5969.0,687431.1728125598,10947.865315313753
5972.0,688222.0221038163,10953.715968585178
5975.0,689009.3661501715,10959.538208996157
5978.0,689793.2216948266,10965.332195595727
5981.0,690573.6053982134,10971.0980863213
5985.0,691608.7449998683,10978.74250684624
5988.0,692381.0920596264,10984.443448564647
5991.0,693150.0222046598,10990.116812967031
5994.0,693915.5517278402,10995.76275328841
5997.0,694677.6968356484,11001.381421704475
6000.0,695436.4736477557,11006.972969340892
6003.0,696191.8981966738,11012.537546282696
6006.0,696943.9864274942,11018.075301583578
6009.0,697692.7541976868,11023.586383274975
6013.0,698685.9733072866,11030.89325387617
6016.0,699427.0545109044,11036.342667148447
6019.0,700164.8674781097,11041.765892981717
6022.0,700899.4276859985,11047.163075080794
6025.0,701630.750524086,11052.534356175473
6028.0,702358.8512945054,11057.879878028962
6031.0,703083.7452122441,11063.19978144623
6034.0,703805.4474054307,11068.494206282438
6037.0,704523.9729156685,11073.76329145118
6040.0,705239.3366984111,11079.007174932673
6044.0,706188.2625210832,11085.96005370293
6047.0,706896.3066190106,11091.145664654832
6050.0,707601.23822434,11096.306527215958
6053.0,708303.0719244318,11101.442775414418
6056.0,709001.8222230815,11106.554542387134
6059.0,709697.5035410931,11111.64196038749
6062.0,710390.130216881,11116.70516079295
6065.0,711079.7165070889,11121.744274112534
6068.0,711766.2765872196,11126.759429994177
6072.0,712677.0069397293,11133.409259862654
6075.0,713356.5605390578,11138.369014460402
6078.0,714033.1346023921,11143.305237655142
6081.0,714706.7429612809,11148.218055447513
6084.0,715377.3993697212,11153.10759301534
6087.0,716045.1175048541,11157.973974720586
6090.0,716709.910967665,11162.817324116244
6093.0,717371.7932836857,11167.637763953091
6096.0,718030.7779036972,11172.435416186469
6100.0,718904.9396462911,11178.797047758653
6103.0,719557.2148695799,11183.541998769437
6106.0,720206.6367019444,11188.264563034509
6109.0,720853.2182783332,11192.964859138157
6112.0,721496.9726626506,11197.643004903848
6115.0,722137.9128484331,11202.299117400533
6118.0,722776.0517595221,11206.933312948979
6121.0,723411.4022507338,11211.545707127825
6124.0,724043.9771085102,11216.136414779641
6127.0,724673.7890515683,11220.70555001707
6131.0,725509.2622990671,11226.764369121353
6134.0,726132.6765271102,11231.283608440563
6137.0,726753.3697551311,11235.781650524908
6140.0,727371.3544156008,11240.258606391895
6143.0,727986.642876537,11244.714586360158
6146.0,728599.2474420817,11249.14970005506
6149.0,729209.1803530669,11253.564056414352
6152.0,729816.453787576,11257.957763693666
6155.0,730421.0798614906,11262.330929472007
6159.0,731223.1506691861,11268.130048413379
6162.0,731821.6463402555,11272.455698625161
6165.0,732417.5345945173,11276.761161114911
6168.0,733010.8272843175,11281.046540591376
6171.0,733601.5362025086,11285.311941114867
6174.0,734189.6730829215,11289.557466102422
6177.0,734775.249600826,11293.783218332852
6180.0,735358.2773733805,11297.9892999518
6183.0,735938.7679600758,11302.175812476658
6187.0,736708.828547682,11307.72756265904
6190.0,737283.4436668531,11311.868805261858
6193.0,737855.5597207252,11315.990812687376
6196.0,738425.1880237194,11320.09368378684
6199.0,738992.339834766,11324.177516808933
6202.0,739557.0263576835,11328.242409404384
6205.0,740119.2587415467,11332.288458630606
6208.0,740679.0480810519,11336.315760956277
6211.0,741236.4054168665,11340.324412265814
6214.0,741791.3417359748,11344.314507863852
6218.0,742527.509692132,11349.605934535148
6221.0,743076.8394003807,11353.553100878718
6224.0,743623.784331793,11357.482025062413
6227.0,744168.3552445571,11361.392799929181
6230.0,744710.5628449046,11365.28551776533
6233.0,745250.4177874178,11369.160270304737
6236.0,745787.9306753282,11373.017148732997
6239.0,746323.1120608079,11376.856243691518
6242.0,746855.9724452568,11380.677645281625
6246.0,747562.8605678754,11385.745479111705
6249.0,748090.3458389468,11389.525943565874
6252.0,748615.5447505747,11393.289011140254
6255.0,749138.4675873657,11397.03476964193
6258.0,749659.1245846142,11400.76330635897
6261.0,750177.5259285657,11404.474708064292
6264.0,750693.681756676,11408.169061019438
6267.0,751207.6021578651,11411.846450978337
6270.0,751719.2971727706,11415.50696319103
6274.0,752398.1127449237,11420.361538279056
6277.0,752904.653969395,11423.982997809077
6280.0,753409.0029308435,11427.58786016778
6283.0,753911.1694635265,11431.176208463914
6286.0,754411.1633547193,11434.748125321641
6289.0,754908.9943449567,11438.303692884057
6292.0,755404.6721282692,11441.842992816659
6295.0,755898.2063524136,11445.36610631079
6298.0,756389.6066191051,11448.87311408703
6301.0,756878.8824842464,11452.364096398614
6305.0,757527.9621108567,11456.993948821046
6308.0,758012.317945274,11460.447847877436
6311.0,758494.5809032279,11463.885985647352
6314.0,758974.7603447372,11467.308440397117
6317.0,759452.8655852175,11470.715289943206
6320.0,759928.9058957045,11474.106611655452
6323.0,760402.8905030764,11477.482482460195
6326.0,760874.8285902741,11480.842978843422
6329.0,761344.7292965229,11484.188176853879
6333.0,761968.1100270412,11488.62477402876
6336.0,762433.2921419146,11491.934569148047
6339.0,762896.4670270047,11495.229316271778
6342.0,763357.6436346229,11498.509089589166
6345.0,763816.8308745244,11501.773962868274
6348.0,764274.0376141221,11505.024009458955
6351.0,764729.272678703,11508.259302295744
6354.0,765182.5448516416,11511.479913900777
6357.0,765633.8628746155,11514.685916386648
6361.0,766232.5954811657,11518.937984949145
6364.0,766679.3875836581,11522.110177648643
6367.0,767124.2543766738,11525.267998682462
6370.0,767567.2044236391,11528.411518420822
6373.0,768008.2462474045,11531.540806839223
6376.0,768447.388330455,11534.655933521108
6379.0,768884.6391151177,11537.756967660585
6382.0,769320.0070037679,11540.843978065059
6385.0,769753.5003590363,11543.917033157879
6388.0,770185.1275040141,11546.976200980938
6392.0,770757.7416821608,11551.03360588627
6395.0,771185.0464834621,11554.060632563907
6398.0,771610.5125351697,11557.07399605628
6401.0,772034.1479913926,11560.073762781976
6404.0,772455.9609677824,11563.059998791703
6407.0,772875.9595417366,11566.032769770758
6410.0,773294.1517525959,11568.992141041488
6413.0,773710.5456018446,11571.938177565673
6416.0,774125.1490533052,11574.87094394698
6420.0,774675.1822865348,11578.760767672495
6423.0,775085.6389035014,11581.662819629866
6426.0,775494.3313992863,11584.551814234126
6429.0,775901.2675767809,11587.427814564498
6432.0,776306.4552022569,11590.29088335462
6435.0,776709.9020055566,11593.141082994818
6438.0,777111.6156802844,11595.978475534403
6441.0,777511.6038839971,11598.80312268388
6444.0,777909.8742383919,11601.615085817222
6448.0,778438.2422740683,11605.344744755897
6451.0,778832.5337532874,11608.12734865407
6454.0,779225.132532259,11610.89747071364
6457.0,779616.0460794491,11613.655170875561
6460.0,780005.2818284571,11616.400508755743
6463.0,780392.8471781902,11619.133543647222
6466.0,780778.7494930425,11621.8543345223
6469.0,781162.9961030786,11624.562940034693
6472.0,781545.594304216,11627.259418521558
6475.0,781926.551358408,11629.943828005522
6479.0,782431.9536903645,11633.50436634742
6482.0,782809.1094531461,11636.160838716474
6485.0,783184.6480324484,11638.805433245618
6488.0,783558.5765450657,11641.438206617693
6491.0,783930.9020747554,11644.059215211666
6494.0,784301.6316724092,11646.668515104568
6497.0,784670.7723562215,11649.266162073436
6500.0,785038.3311118595,11651.852211597212
6503.0,785404.314892632,11654.426718858682
6507.0,785889.855263902,11657.84153540385
6510.0,786252.1909634477,11660.389323669931
6513.0,786612.9746342603,11662.925751501281
6516.0,786972.213091346,11665.450872818803
6519.0,787329.9131182317,11667.964741257121
6522.0,787686.0814671267,11670.467410166377
6525.0,788040.7248590819,11672.958932613994
6528.0,788393.8499841504,11675.439361386512
6531.0,788745.4635015462,11677.908748991314
6535.0,789211.9415873502,11681.184180882257
6538.0,789560.0537450641,11683.628008402831
6541.0,789906.6762717698,11686.06096778665
6544.0,790251.8156948496,11688.48311035155
6547.0,790595.4785116742,11690.894487145404
6550.0,790937.6711897572,11693.295148947818
6553.0,791278.4001669035,11695.685146271786
6556.0,791617.6718513616,11698.064529365362
6559.0,791955.4926219723,11700.43334821329
6562.0,792291.868828317,11702.791652538628
6566.0,792738.1342569476,11705.919787836598
6569.0,793071.1643428893,11708.253750186059
6572.0,793402.7708202366,11710.577361888138
6575.0,793732.9599134638,11712.890671549596
6578.0,794061.7378185748,11715.193727524713
6581.0,794389.1107032788,11717.486577916417
6584.0,794715.0847070903,11719.769270577504
6587.0,795039.6659414526,11722.041853112165
6590.0,795362.8604898794,11724.304372877546
6594.0,795791.6399501418,11727.30549409368
6597.0,796111.6224003437,11729.544716854249
6600.0,796430.2382431054,11731.774032937674
6603.0,796747.4934425446,11733.993488647804
6606.0,797063.393935592,11736.203130049327
6609.0,797377.9456321269,11738.403002969257
6612.0,797691.1544151113,11740.593152998335
6615.0,798003.0261407243,11742.773625492477
6618.0,798313.5666384953,11744.944465574177
6622.0,798725.5598627509,11747.824012819023
6625.0,799033.0166839029,11749.972551447428
6628.0,799339.1615181952,11752.111606403907
6631.0,799644.0000811889,11754.241221815579
6634.0,799947.5380624891,11756.361441583533
6637.0,800249.7811258726,11758.472309384166
6640.0,800550.7349094151,11760.573868670517
6643.0,800850.4050256183,11762.666162673615
6646.0,801148.7970615337,11764.749234403782
6649.0,801445.9165788884,11766.823126651969
6653.0,801840.1060277373,11769.574110673475
6656.0,802134.2778227306,11771.626749316943
6659.0,802427.195456943,11773.670349547083
6662.0,802718.8643837865,11775.704953219085
6665.0,803009.2900320017,11777.730601975592
6668.0,803298.4778057795,11779.74733724795
6671.0,803586.4330848797,11781.755200257465
6674.0,803873.1612247487,11783.754232016601
6677.0,804158.6675566416,11785.744473330251
6681.0,804537.4512450941,11788.384524529489
6684.0,804820.1272893415,11790.354412332328
6687.0,805101.599123234,11792.31564422225
6690.0,805381.8719745389,11794.268260118533
6693.0,805660.9510474491,11796.212299739254
6696.0,805938.8415226995,11798.147802602463
6699.0,806215.5485576788,11800.074808027348
6702.0,806491.0772865443,11801.99335513538
6705.0,806765.4328203329,11803.90348285148
6708.0,807038.6202470734,11805.805229905141
6712.0,807401.0618452508,11808.327922633554
6715.0,807671.5433472467,11810.21026433361
6718.0,807940.8735375443,11812.084353072622
6721.0,808209.057405748,11813.950226746221
6724.0,808476.0999190405,11815.807923060567
6727.0,808742.0060222899,11817.65747953341
6730.0,809006.7806381575,11819.498933495215
6733.0,809270.4286672055,11821.332322090188
6736.0,809532.954988002,11823.157682277382
6740.0,809881.2535940176,11825.579070761216
6743.0,810141.1814450163,11827.385840694335
6746.0,810400.0036921677,11829.184704092722
6749.0,810657.7251199485,11830.975697125188
6752.0,810914.3504913992,11832.758855780932
6755.0,811169.8845482259,11834.534215870579
6758.0,811424.3320109041,11836.30181302719
6761.0,811677.6975787783,11838.061682707263
6764.0,811929.9859301649,11839.813860191742
6768.0,812264.7027753924,11842.138191852797
6771.0,812514.4956977186,11843.872557105833
6774.0,812763.2268473548,11845.59934651121
6777.0,813010.9008126461,11847.318594600516
6780.0,813257.5221614388,11849.030335735008
6783.0,813503.0954411775,11850.73460410656
6786.0,813747.6251790029,11852.431433738617
6789.0,813991.115881847,11854.120858487155
6792.0,814233.5720365322,11855.802912041598
6795.0,814474.9981098645,11857.477627925766
6799.0,814795.3048753194,11859.699225918383
6802.0,815034.3446846826,11861.356950018951
6805.0,815272.3691587037,11863.007447011081
6808.0,815509.3826785471,11864.650749711578
6811.0,815745.3896058609,11866.286890776511
6814.0,815980.3942828733,11867.915902702096
6817.0,816214.4010324813,11869.537817825587
6820.0,816447.4141583446,11871.152668326167
6823.0,816679.4379449746,11872.760486225816
6827.0,816987.2713913309,11874.89335887793
6830.0,817217.0032748595,11876.484891028813
6833.0,817445.7599637319,11878.0694961945
6836.0,817673.5456605273,11879.64720572577
6839.0,817900.3645491551,11881.218050820755
6842.0,818126.2207949434,11882.782062525817
6845.0,818351.118544726,11884.339271736364
6848.0,818575.0619269293,11885.889709197674
6851.0,818798.0550516591,11887.433405505753
6855.0,819093.9081094271,11889.481233615536
6858.0,819314.6998481932,11891.009318717948
