"Iteration","Total Kinetic Energy (integral of KE density) Monitor - Iteration: Total Kinetic Energy (integral of KE density) Monitor - Iteration (m^5/s^2)"
2214.0,9.552420390831372
2215.0,9.55242001836729
2216.0,9.552419914699033
2217.0,9.551608443776374
2218.0,9.551437696799429
2219.0,9.551401900793916
2220.0,9.551394381394513
2221.0,9.551392764390826
2222.0,9.551392387909468
2223.0,9.551392280486626
2224.0,9.550580954277548
2225.0,9.550410241092525
2226.0,9.55037446474769
2227.0,9.550366954876056
2228.0,9.550365337887083
2229.0,9.550364957839207
2230.0,9.550364846394018
2231.0,9.549553667534774
2232.0,9.549382986616823
2233.0,9.549347227956225
2234.0,9.549339726781175
2235.0,9.549338109743859
2236.0,9.549337726815134
2237.0,9.549337611939354
2238.0,9.548526582692734
2239.0,9.54835593261609
2240.0,9.548320190836552
2241.0,9.548312696916273
2242.0,9.548311079228286
2243.0,9.548310693590725
2244.0,9.54831057603803
2245.0,9.547499700588734
2246.0,9.547329078427179
2247.0,9.54729335143759
2248.0,9.547285861757548
2249.0,9.547284240799721
2250.0,9.547283853638987
2251.0,9.547283735338631
2252.0,9.546473016387553
2253.0,9.54630242016952
2254.0,9.54626670551761
2255.0,9.546259214168341
2256.0,9.546257589118772
2257.0,9.546257201530466
2258.0,9.546257084599052
2259.0,9.545446522331066
2260.0,9.545275950748497
2261.0,9.54524024430854
2262.0,9.545232752171188
2263.0,9.545231125276917
2264.0,9.545230737509645
2265.0,9.545230620520776
2266.0,9.544420216319267
2267.0,9.544249667871187
2268.0,9.544213963895109
2269.0,9.544206473063817
2270.0,9.544204846881282
2271.0,9.54420445933756
2272.0,9.5442043421362
2273.0,9.543394099485704
2274.0,9.54322357171649
2275.0,9.543187867946468
2276.0,9.543180378960008
2277.0,9.54317875419579
2278.0,9.543178366743582
2279.0,9.543178249336727
2280.0,9.542368170278866
2281.0,9.542197661657227
2282.0,9.542161957326403
2283.0,9.542154470112319
2284.0,9.542152846520082
2285.0,9.542152459371806
2286.0,9.542152342057985
2287.0,9.54134242590328
2288.0,9.541171936999763
2289.0,9.541136231454676
2290.0,9.541128745561732
2291.0,9.54112712368896
2292.0,9.541126737245579
2293.0,9.541126620178394
2294.0,9.540316864867961
2295.0,9.540146396682061
2296.0,9.540110690247701
2297.0,9.540103205759829
2298.0,9.540101585903653
2299.0,9.540101200279747
2300.0,9.540101083682886
2301.0,9.53929148164167
2302.0,9.539121039570785
2303.0,9.539085333946876
2304.0,9.539077851078432
2305.0,9.539076232995619
2306.0,9.539075848475216
2307.0,9.539075732670602
2308.0,9.538266280052007
2309.0,9.5380958667859
2310.0,9.538060162932233
2311.0,9.538052681705972
2312.0,9.53805106537856
2313.0,9.538050682145002
2314.0,9.538050567316951
2315.0,9.53724126145848
2316.0,9.537070878330237
2317.0,9.537035177235715
2318.0,9.537027697575363
2319.0,9.537026083196617
2320.0,9.537025701448586
2321.0,9.537025587752957
2322.0,9.536216427132247
2323.0,9.536046075279387
2324.0,9.536010376959414
2325.0,9.536002898749445
2326.0,9.536001286496045
2327.0,9.536000906451067
2328.0,9.536000794037374
2329.0,9.535191774498976
2330.0,9.535021457628428
2331.0,9.534985761860195
2332.0,9.53497828519177
2333.0,9.534976675260658
2334.0,9.534976297115016
2335.0,9.534976186139916
2336.0,9.53416730636275
2337.0,9.53399702596789
2338.0,9.533961331995616
2339.0,9.533953856781707
2340.0,9.533952249406852
2341.0,9.533951873378319
2342.0,9.533951764013207
2343.0,9.533143025621708
2344.0,9.532972780720979
2345.0,9.532937087929806
2346.0,9.532929613753357
2347.0,9.532928009204221
2348.0,9.532927635428415
2349.0,9.532927527772474
2350.0,9.53211893575528
2351.0,9.531948722259624
2352.0,9.531913030213332
2353.0,9.531905556850278
2354.0,9.531903955130552
2355.0,9.531903583678073
2356.0,9.531903477539686
2357.0,9.53109503590144
2358.0,9.530924850594062
2359.0,9.530889159163953
2360.0,9.530881686418269
2361.0,9.53088008735807
2362.0,9.530879718343918
2363.0,9.530879613308187
2364.0,9.530071324832125
2365.0,9.529901165527846
2366.0,9.529865472769046
2367.0,9.529858000368003
2368.0,9.529856404496085
2369.0,9.529856038681453
2370.0,9.529855935008879
2371.0,9.529047803097388
2372.0,9.52887766920154
2373.0,9.528841977873206
2374.0,9.528834506168646
2375.0,9.528832910989063
2376.0,9.528832544385478
2377.0,9.528832441975299
2378.0,9.528024464404805
2379.0,9.52785435390615
2380.0,9.527818662200684
2381.0,9.527811191584435
2382.0,9.527809596431439
2383.0,9.527809233886675
2384.0,9.527809134357101
2385.0,9.527001309902383
2386.0,9.526831225217165
2387.0,9.52679553317358
2388.0,9.526788062556147
2389.0,9.526786469786156
2390.0,9.526786109814937
2391.0,9.526786012190836
2392.0,9.52597833914989
2393.0,9.525808282129676
2394.0,9.525772588524312
2395.0,9.525765117480347
2396.0,9.525763528899498
2397.0,9.52576317107879
2398.0,9.525763075014837
2399.0,9.524955553912022
2400.0,9.524785524115433
2401.0,9.524749839170171
2402.0,9.5247423627264
2403.0,9.524740774101277
2404.0,9.524740417785601
2405.0,9.524740323216228
2406.0,9.52393295262354
2407.0,9.523762951100228
2408.0,9.523727268391253
2409.0,9.523719791117927
2410.0,9.523718204213292
2411.0,9.523717849860168
2412.0,9.52371775692451
2413.0,9.522910543784654
2414.0,9.522740566524542
2415.0,9.522704885073415
2416.0,9.522697405519029
2417.0,9.522695819825733
2418.0,9.522695467331943
2419.0,9.522695376022023
2420.0,9.521888324580228
2421.0,9.521718368603697
2422.0,9.52168268850153
2423.0,9.521675205736468
2424.0,9.521673621042009
2425.0,9.521673270327533
2426.0,9.521673180570724
2427.0,9.52086629095669
2428.0,9.520696356217574
2429.0,9.520660677782562
2430.0,9.520653191811745
2431.0,9.52065160805619
2432.0,9.520651259030783
2433.0,9.520651170228248
2434.0,9.519844406313563
2435.0,9.519674523366785
2436.0,9.51963885183961
2437.0,9.519631365583905
2438.0,9.51962978144015
2439.0,9.519629433538496
2440.0,9.519629346678666
2441.0,9.51882280147504
2442.0,9.518652891465361
2443.0,9.518617215860049
2444.0,9.518609722461303
2445.0,9.518608139606663
2446.0,9.518607793590615
2447.0,9.518607709239108
2448.0,9.51780126840701
2449.0,9.517631427614567
2450.0,9.517595760522962
2451.0,9.517588272138472
2452.0,9.517586688288482
2453.0,9.517586342489563
2454.0,9.517586257567338
2455.0,9.516779998004523
2456.0,9.51661016267819
2457.0,9.516574496396203
2458.0,9.516567004923251
2459.0,9.516565420882918
2460.0,9.516565076205064
2461.0,9.516564994324062
2462.0,9.515758894420415
2463.0,9.515589080109756
2464.0,9.51555341144792
2465.0,9.515545929918307
2466.0,9.515544341501116
2467.0,9.51554399911854
2468.0,9.515543917088587
2469.0,9.514737974856807
2470.0,9.514568182303591
2471.0,9.514532519085899
2472.0,9.514525038818455
2473.0,9.514523450286127
2474.0,9.514523108341871
2475.0,9.514523027190668
2476.0,9.513717259560028
2477.0,9.5135474769985
2478.0,9.513511817444186
2479.0,9.513504336792304
2480.0,9.513502749124804
2481.0,9.513502407572323
2482.0,9.513502327008425
2483.0,9.512696732285345
2484.0,9.512526965525666
2485.0,9.512491307015644
2486.0,9.512483825618698
2487.0,9.512482238516144
2488.0,9.51248189713757
2489.0,9.512481817118509
2490.0,9.51167639249034
2491.0,9.511506644288652
2492.0,9.511470984922342
2493.0,9.511463499186128
2494.0,9.511461917698355
2495.0,9.511461576367967
2496.0,9.511461497076983
2497.0,9.510656252288554
2498.0,9.510486514243228
2499.0,9.510450859899287
2500.0,9.510443374460769
2501.0,9.510441792662746
2502.0,9.510441450677202
2503.0,9.510441370649287
2504.0,9.509636312653491
2505.0,9.509466582892836
2506.0,9.509430932764502
2507.0,9.509423445787892
2508.0,9.509421863512415
2509.0,9.509421521308882
2510.0,9.509421441084093
2511.0,9.508616570541081
2512.0,9.508446850895744
2513.0,9.508411204081549
2514.0,9.508403715618627
2515.0,9.508402132674188
2516.0,9.508401790118064
2517.0,9.508401709680143
2518.0,9.507597025250423
2519.0,9.507427317594809
2520.0,9.507391673747168
2521.0,9.507384184342062
2522.0,9.507382600767755
2523.0,9.507382257834461
2524.0,9.507382177042233
2525.0,9.506577676608144
2526.0,9.506407982763971
2527.0,9.50637234210086
2528.0,9.50636485195088
2529.0,9.506363267603216
2530.0,9.506362924141438
2531.0,9.506362842927315
2532.0,9.505558519691823
2533.0,9.505388844902173
2534.0,9.505353208339955
2535.0,9.505345717729565
2536.0,9.505344132703886
2537.0,9.505343788668167
2538.0,9.505343706950292
2539.0,9.504539553749005
2540.0,9.504369915971543
2541.0,9.504334299603265
2542.0,9.504326809507699
2543.0,9.504325219404722
2544.0,9.504324872350534
2545.0,9.504324786524109
2546.0,9.503520794049168
2547.0,9.50335119908717
2548.0,9.503315589110825
2549.0,9.503308100188068
2550.0,9.503306508928262
2551.0,9.503306161281518
2552.0,9.503306075080491
2553.0,9.502502258646958
2554.0,9.502332674541481
2555.0,9.502297063910905
2556.0,9.502289575698736
2557.0,9.502287988526456
2558.0,9.502287641961718
2559.0,9.502287557641871
2560.0,9.501483911608656
2561.0,9.501314348575466
2562.0,9.50127873792531
2563.0,9.501271250859336
2564.0,9.501269664509019
2565.0,9.501269318676707
2566.0,9.501269235089936
2567.0,9.500465729196282
2568.0,9.50029621504692
2569.0,9.500260615676964
2570.0,9.500253130230693
2571.0,9.500251543599038
2572.0,9.500251197155764
2573.0,9.500251113118365
2574.0,9.49944773564889
2575.0,9.4992782803248
2576.0,9.499242692362545
2577.0,9.499235208939808
2578.0,9.499233622313938
2579.0,9.499233275643622
2580.0,9.499233191474048
2581.0,9.498429953796474
2582.0,9.498260546263735
2583.0,9.498224964994181
2584.0,9.498217483088716
2585.0,9.498215897112747
2586.0,9.498215550925417
2587.0,9.498215467197515
2588.0,9.49741237017384
2589.0,9.497243008534621
2590.0,9.497207434033589
2591.0,9.497199953853109
2592.0,9.497198368468785
2593.0,9.497198022631972
2594.0,9.49719793925211
2595.0,9.496394974410599
2596.0,9.49622566532922
2597.0,9.496190099650391
2598.0,9.496182621466891
2599.0,9.496181036506766
2600.0,9.496180690773082
2601.0,9.496180607548048
2602.0,9.495377771065833
2603.0,9.49520851722589
2604.0,9.495172961214912
2605.0,9.495165485123788
2606.0,9.49516390055949
2607.0,9.4951635549942
2608.0,9.495163471818874
2609.0,9.494360763598703
2610.0,9.494191564299129
2611.0,9.494156017704217
2612.0,9.494148543780092
2613.0,9.494146959694293
2614.0,9.494146614469127
2615.0,9.49414653131714
2616.0,9.493343951514412
2617.0,9.493174805925909
2618.0,9.493139268235003
2619.0,9.493131796490902
2620.0,9.49313021302252
2621.0,9.493129868087577
2622.0,9.49312978502644
2623.0,9.492327335935592
2624.0,9.492158241815973
2625.0,9.492122712274236
2626.0,9.492115242789136
2627.0,9.492113659845025
2628.0,9.492113315084225
2629.0,9.492113232101495
2630.0,9.491310914414704
2631.0,9.491141870935085
2632.0,9.491106349145042
2633.0,9.491098881742344
2634.0,9.491097299295303
2635.0,9.491096954699445
2636.0,9.491096871808598
2637.0,9.490294685392254
2638.0,9.490125692379014
2639.0,9.490090178506634
2640.0,9.490082712673289
2641.0,9.490081130705743
2642.0,9.490080786259387
2643.0,9.490080703402565
2644.0,9.489278648653986
2645.0,9.489109705549183
2646.0,9.489074198947748
2647.0,9.489066734601247
2648.0,9.489065153270975
2649.0,9.489064809048775
2650.0,9.48906472576358
2651.0,9.488262803301582
2652.0,9.488093909207059
2653.0,9.488058408664351
2654.0,9.488050946210018
2655.0,9.48804936566767
2656.0,9.488049020966429
2657.0,9.488048937401562
2658.0,9.487247147087045
2659.0,9.487078301487031
2660.0,9.48704280698885
2661.0,9.487035344971206
2662.0,9.487033764760355
2663.0,9.487033420414312
2664.0,9.487033337252019
2665.0,9.486231679578555
2666.0,9.486062881499553
2667.0,9.486027393397663
2668.0,9.486019931683876
2669.0,9.486018351743454
2670.0,9.486018007722572
2671.0,9.486017924970339
2672.0,9.485216400472313
2673.0,9.485047649112209
2674.0,9.485012167591435
2675.0,9.485004706240595
2676.0,9.485003126281619
2677.0,9.485002782566882
2678.0,9.485002700241782
2679.0,9.48420130991482
2680.0,9.484032604034073
2681.0,9.48399712924161
2682.0,9.483989668251342
2683.0,9.483988088227257
2684.0,9.483987744760729
2685.0,9.483987662791876
2686.0,9.483186408047343
2687.0,9.483017746054898
2688.0,9.48298227812246
2689.0,9.482974817472403
2690.0,9.482973237378825
2691.0,9.48297289407878
2692.0,9.482972812367228
2693.0,9.482171682466284
2694.0,9.48200307250585
2695.0,9.481967613949674
2696.0,9.481960153812965
2697.0,9.481958573625008
2698.0,9.48195823037362
2699.0,9.481958148785585
2700.0,9.481157132602704
2701.0,9.480988583223311
2702.0,9.480953136384526
2703.0,9.480945677049135
2704.0,9.480944096755708
2705.0,9.480943753431408
2706.0,9.48094367183828
2707.0,9.480142765966475
2708.0,9.479974279458942
2709.0,9.479938844960408
2710.0,9.479931386795474
2711.0,9.479929806339577
2712.0,9.479929462974713
2713.0,9.47992938124911
2714.0,9.479128590410491
2715.0,9.47896016264505
2716.0,9.478924739779886
2717.0,9.478917282533274
2718.0,9.478915702083887
2719.0,9.478915358431507
2720.0,9.478915276658167
2721.0,9.478114606035787
2722.0,9.477946232370636
2723.0,9.477910820400147
2724.0,9.477903364205002
2725.0,9.477901783584063
2726.0,9.477901439690903
2727.0,9.4779013576729
2728.0,9.47710081107981
2729.0,9.476932488109659
2730.0,9.476897086236477
2731.0,9.476889631161558
2732.0,9.476888050468844
2733.0,9.476887706192088
2734.0,9.47688762410322
2735.0,9.476087204902768
2736.0,9.47591893014367
2737.0,9.475883537401458
2738.0,9.475876083756045
2739.0,9.475874502625157
2740.0,9.47587415810466
2741.0,9.475874075560885
2742.0,9.47507378500507
2743.0,9.474905556863858
2744.0,9.474870173497456
2745.0,9.474862721003767
2746.0,9.474861139752047
2747.0,9.474860794614207
2748.0,9.474860711667175
2749.0,9.474060551027291
2750.0,9.473892368236868
2751.0,9.473856994197988
2752.0,9.473849542985386
2753.0,9.473847961172785
2754.0,9.473847615492094
2755.0,9.473847532032034
2756.0,9.473047501677648
2757.0,9.47287936307711
2758.0,9.47284399856305
2759.0,9.472836548744763
2760.0,9.472834966639914
2761.0,9.472834620351021
2762.0,9.472834536203804
2763.0,9.472034637085333
2764.0,9.471866540626008
2765.0,9.4718311861171
2766.0,9.471823737810693
2767.0,9.471822155417087
2768.0,9.471821808542693
2769.0,9.471821723806011
2770.0,9.471021963616451
2771.0,9.470853903026601
2772.0,9.470818556995173
2773.0,9.470811109876692
2774.0,9.470809527122562
2775.0,9.470809179636394
2776.0,9.470809094338218
2777.0,9.470009483164576
2778.0,9.469841450233464
2779.0,9.469806110765347
2780.0,9.469798664224719
2781.0,9.469797081174464
2782.0,9.469796733092272
2783.0,9.469796647216485
2784.0,9.468997189279548
2785.0,9.468829179443944
2786.0,9.46879384597046
2787.0,9.468786399693041
2788.0,9.468784816462854
2789.0,9.468784468034986
2790.0,9.468784381700301
2791.0,9.467985076394687
2792.0,9.467817088566218
2793.0,9.467781760977761
2794.0,9.467774315414324
2795.0,9.467772732007091
2796.0,9.467772383285762
2797.0,9.46777229665306
2798.0,9.466973144047198
2799.0,9.466805176755331
2800.0,9.466769854259475
2801.0,9.466762409340898
2802.0,9.466760826029109
2803.0,9.466760477283287
2804.0,9.46676039056789
2805.0,9.465961391004793
2806.0,9.465793442753302
2807.0,9.46575812403264
2808.0,9.465750680158862
2809.0,9.46574909703886
2810.0,9.46574874835858
2811.0,9.46574866172406
2812.0,9.464949815427158
2813.0,9.46478188480919
2814.0,9.464746569592513
2815.0,9.464739126718973
2816.0,9.464737543958758
2817.0,9.464737195381279
2818.0,9.464737108764231
2819.0,9.463938416242268
2820.0,9.463770502041106
2821.0,9.463735190263389
2822.0,9.463727748174234
2823.0,9.463726165722504
2824.0,9.463725817277265
2825.0,9.463725730673193
2826.0,9.462927192804697
2827.0,9.462759293716484
2828.0,9.462723985196128
2829.0,9.462716543834333
2830.0,9.462714961615339
2831.0,9.462714613230292
2832.0,9.462714526684591
2833.0,9.461916144050651
2834.0,9.461748258940254
2835.0,9.46171295364611
2836.0,9.461705512995671
2837.0,9.46170393099136
2838.0,9.461703582658316
2839.0,9.461703496125898
2840.0,9.460905269644833
2841.0,9.460737396973055
2842.0,9.460702094924763
2843.0,9.460694654995585
2844.0,9.46069307319503
2845.0,9.460692724914246
2846.0,9.460692638393743
2847.0,9.459894569662588
2848.0,9.459726707175097
2849.0,9.459691408511055
2850.0,9.459683969237162
2851.0,9.459682387625941
2852.0,9.45968203938866
2853.0,9.459681952876895
2854.0,9.458884042737232
2855.0,9.458716189246125
2856.0,9.45868089369568
2857.0,9.458673455085851
2858.0,9.458671873694284
2859.0,9.458671525516365
2860.0,9.458671439020929
2861.0,9.457873686087648
2862.0,9.457705842376654
2863.0,9.457670548571425
2864.0,9.457663110819592
2865.0,9.457661529933176
2866.0,9.457661182229403
2867.0,9.457661096119903
2868.0,9.456863487256985
2869.0,9.456695669267358
2870.0,9.456660382909181
2871.0,9.45665294502862
2872.0,9.456651363522107
2873.0,9.456651015375433
2874.0,9.456650928962507
2875.0,9.455853442964585
2876.0,9.45568566080497
2877.0,9.455650383181952
2878.0,9.455642948807732
2879.0,9.455641368806658
2880.0,9.45564102133418
2881.0,9.455640935283174
2882.0,9.454843580852813
2883.0,9.454675829068497
2884.0,9.454640561032694
2885.0,9.454633128988437
2886.0,9.454631549459949
2887.0,9.45463120198183
2888.0,9.45463111589024
2889.0,9.453833898333775
2890.0,9.45366617342772
2891.0,9.453630911569654
2892.0,9.453623481687766
2893.0,9.453621902907532
2894.0,9.453621555772834
2895.0,9.453621469893559
2896.0,9.452824387938172
2897.0,9.45265669181682
2898.0,9.45262143720409
2899.0,9.45261400839479
2900.0,9.452612429955511
2901.0,9.452612082942395
2902.0,9.452611997201394
2903.0,9.451815042531514
2904.0,9.451647380792933
2905.0,9.451612135434615
2906.0,9.451604708733289
2907.0,9.451603130856554
2908.0,9.451602783757997
2909.0,9.451602697928617
2910.0,9.450805862399905
2911.0,9.450638241478561
2912.0,9.450603006181918
2913.0,9.450595582339949
2914.0,9.450594005195871
2915.0,9.450593657957445
2916.0,9.45059357195332
2917.0,9.449796856306886
2918.0,9.449629277018543
2919.0,9.44959405062236
2920.0,9.449586629226197
2921.0,9.44958505253756
2922.0,9.449584705223776
2923.0,9.449584619058278
2924.0,9.448788023731538
2925.0,9.448620485762032
2926.0,9.448585268017144
2927.0,9.448577848754633
2928.0,9.448576272506768
2929.0,9.448575925208756
2930.0,9.448575838961375
2931.0,9.44777936520671
2932.0,9.447611867378878
2933.0,9.447576657823674
2934.0,9.447569240752186
2935.0,9.447567664898926
2936.0,9.447567317637738
2937.0,9.447567231336338
2938.0,9.446770880338718
2939.0,9.446603421811075
2940.0,9.446568219755283
2941.0,9.446560804947143
2942.0,9.446559229448326
2943.0,9.44655888220884
2944.0,9.446558795887535
2945.0,9.44576256889584
2946.0,9.445595148647985
2947.0,9.445559953679705
2948.0,9.445552541131343
2949.0,9.445550966061505
2950.0,9.44555061869711
2951.0,9.445550532330138
2952.0,9.444754430332164
2953.0,9.444587047415297
2954.0,9.444551859266307
2955.0,9.444544448698531
2956.0,9.444542873910397
2957.0,9.444542526672695
2958.0,9.44454244047653
2959.0,9.443746464209326
2960.0,9.443579117666857
2961.0,9.44354393620538
2962.0,9.443536527530124
2963.0,9.44353495306833
2964.0,9.443534605985942
2965.0,9.443534519682405
2966.0,9.442738670931677
2967.0,9.442571359439597
2968.0,9.442536183901185
2969.0,9.442528776795154
2970.0,9.442527202647053
2971.0,9.442526855842187
2972.0,9.442526769698238
2973.0,9.441731049700959
2974.0,9.441563772262601
2975.0,9.441528601900528
2976.0,9.441521196276227
2977.0,9.441519622717072
2978.0,9.441519276075033
2979.0,9.441519190132777
2980.0,9.440723599821844
2981.0,9.440556355649557
2982.0,9.440521190000469
2983.0,9.440513785656396
2984.0,9.440512212711134
2985.0,9.440511866319483
2986.0,9.440511780624501
2987.0,9.439716319842235
2988.0,9.439549108653868
2989.0,9.439513948051504
2990.0,9.439506544680718
2991.0,9.43950497231036
2992.0,9.439504626268707
2993.0,9.439504540837548
2994.0,9.438709209683623
2995.0,9.438542031219558
2996.0,9.438506875761435
2997.0,9.438499473149538
2998.0,9.438497901295548
2999.0,9.43849755565556
3000.0,9.438497470455848
3001.0,9.437702270014215
3002.0,9.437535123407468
3003.0,9.437499973658957
3004.0,9.437492570963023
3005.0,9.437490999363954
3006.0,9.437490654098557
3007.0,9.437490569219202
3008.0,9.436695503393075
3009.0,9.436528385623632
3010.0,9.436493240917702
3011.0,9.436485837780495
3012.0,9.436484266568936
3013.0,9.436483921468852
3014.0,9.43648383690826
3015.0,9.435688908808174
3016.0,9.435521817510422
3017.0,9.435486677093941
3018.0,9.435479273493897
3019.0,9.43547770250314
3020.0,9.435477357766342
3021.0,9.43547727345443
3022.0,9.434682484850615
3023.0,9.4345154187404
3024.0,9.434480282148993
3025.0,9.434472878515347
3026.0,9.434471307435597
3027.0,9.434470962865054
3028.0,9.434470878842012
3029.0,9.43367623308783
3030.0,9.433509189719889
3031.0,9.433474056185394
3032.0,9.433466652582489
3033.0,9.433465081294305
3034.0,9.433464736901582
3035.0,9.433464653092127
3036.0,9.432670151005459
3037.0,9.432503129809243
3038.0,9.432467999124317
3039.0,9.43246059574904
3040.0,9.432459024291866
3041.0,9.432458680042314
3042.0,9.432458596311044
3043.0,9.431664237863709
3044.0,9.431497238908578
3045.0,9.431462111079949
3046.0,9.431454708080427
3047.0,9.431453136523785
3048.0,9.431452792327175
3049.0,9.431452708580448
3050.0,9.430658492727796
3051.0,9.430491516820437
3052.0,9.430456392038607
3053.0,9.430448989490937
3054.0,9.430447418008706
3055.0,9.430447073839517
3056.0,9.430446990113325
3057.0,9.429652915201519
3058.0,9.429485963615658
3059.0,9.42945084221824
3060.0,9.42944344017915
3061.0,9.429441868750374
3062.0,9.429441524706101
3063.0,9.429441441055504
3064.0,9.428647506158017
3065.0,9.428480579509351
3066.0,9.428445461641608
3067.0,9.428438060247327
3068.0,9.428436488932945
3069.0,9.428436145020537
3070.0,9.428436061443177
3071.0,9.427642265683566
3072.0,9.427475364419063
3073.0,9.427440250266356
3074.0,9.427432849552545
3075.0,9.42743127843697
3076.0,9.427430934680174
3077.0,9.427430853396498
3078.0,9.426637201853916
3079.0,9.426470324585674
3080.0,9.426435213784641
3081.0,9.426427813176034
3082.0,9.426426241793514
3083.0,9.426425898060879
3084.0,9.42642581463489
3085.0,9.425632298393221
3086.0,9.425465445012605
3087.0,9.425430338766516
3088.0,9.425422938686026
3089.0,9.425421368358737
3090.0,9.42542102548404
3091.0,9.425420944518944
3092.0,9.424627583351526
3093.0,9.424460746183906
3094.0,9.424425641322555
3095.0,9.424418240278204
3096.0,9.424416669446519
3097.0,9.424416326536821
3098.0,9.424416243620186
3099.0,9.423623015490898
3100.0,9.423456203878327
3101.0,9.423421103491028
3102.0,9.423413703499948
3103.0,9.423412133737138
3104.0,9.42341179156249
3105.0,9.423411710907626
3106.0,9.422618636211793
3107.0,9.422451841738123
3108.0,9.422416742758113
3109.0,9.42240934239436
3110.0,9.422407772140094
3111.0,9.422407429821707
3112.0,9.42240734755709
3113.0,9.421614402922893
3114.0,9.421447636563832
3115.0,9.421412541943615
3116.0,9.421405143221058
3117.0,9.421403574023676
3118.0,9.421403232423117
3119.0,9.42140315076453
3120.0,9.420610351140347
3121.0,9.420443605947867
3122.0,9.420408513869724
3123.0,9.420401115317759
3124.0,9.420399546017503
3125.0,9.42039920447389
3126.0,9.420399122886339
3127.0,9.419606463363536
3128.0,9.419439742300295
3129.0,9.419404655291423
3130.0,9.419397256464416
3131.0,9.419395687076975
3132.0,9.419395345665441
3133.0,9.419395264224445
3134.0,9.41860274409421
3135.0,9.418436047499025
3136.0,9.418400964239904
3137.0,9.418393566272993
3138.0,9.4183919971225
3139.0,9.418391655868238
3140.0,9.418391574615978
3141.0,9.417599192922973
3142.0,9.417432521393984
3143.0,9.417397442208014
3144.0,9.417390045083053
3145.0,9.417388476197196
3146.0,9.417388135096628
3147.0,9.41738805399448
3148.0,9.416595810229017
3149.0,9.416429164019089
3150.0,9.416394089138842
3151.0,9.416386692895284
3152.0,9.416385124289665
3153.0,9.416384783375953
3154.0,9.416384702401682
3155.0,9.415592596056666
3156.0,9.415425975430962
3157.0,9.41539090519117
3158.0,9.415383509863302
3159.0,9.415381941529828
3160.0,9.415381600787937
3161.0,9.415381519922384
3162.0,9.414589549890337
3163.0,9.414422955596997
3164.0,9.414387890375592
3165.0,9.414380496058445
3166.0,9.4143789280119
3167.0,9.414378587404903
3168.0,9.414378506651493
3169.0,9.413586672140905
3170.0,9.413420104553069
3171.0,9.413385045301427
3172.0,9.413377654380223
3173.0,9.413376084941863
3174.0,9.413375744144712
3175.0,9.413375663276568
3176.0,9.412583963738728
3177.0,9.412417423121308
3178.0,9.412382369427766
3179.0,9.412374977586877
3180.0,9.412373410119766
3181.0,9.4123730697059
3182.0,9.412372989041605
3183.0,9.41158142236858
3184.0,9.411414910022932
3185.0,9.411379863141782
3186.0,9.41137247500065
3187.0,9.411370906125036
3188.0,9.411370565512623
3189.0,9.411370484760514
3190.0,9.410579050379454
3191.0,9.410412566732198
3192.0,9.410377526265794
3193.0,9.410370140101186
3194.0,9.410368571658168
3195.0,9.410368231110553
3196.0,9.410368150381359
3197.0,9.409576846834627
3198.0,9.409410393052951
3199.0,9.409375359519311
3200.0,9.40936797510806
3201.0,9.409366407047626
3202.0,9.409366066589536
3203.0,9.409365985875816
3204.0,9.408574811955226
3205.0,9.408408389136895
3206.0,9.408373362745376
3207.0,9.40836598003164
3208.0,9.408364412393167
3209.0,9.408364072023037
3210.0,9.408363991321124
3211.0,9.407572946571106
3212.0,9.407406555122003
3213.0,9.407371535795049
3214.0,9.407364154882611
3215.0,9.40736258775921
3216.0,9.407362247469877
3217.0,9.407362166770909
3218.0,9.406571251150678
3219.0,9.406404891081296
3220.0,9.406369878737777
3221.0,9.406362499623997
3222.0,9.406360933134849
3223.0,9.40636059296901
3224.0,9.406360512258363
3225.0,9.405569725778731
3226.0,9.40540339712865
3227.0,9.40536839161848
3228.0,9.40536101413814
3229.0,9.405359448344537
3230.0,9.40535910833879
3231.0,9.405359027326998
3232.0,9.40456837569187
3233.0,9.404402076331568
3234.0,9.404367077203288
3235.0,9.40435970093817
3236.0,9.404358135074531
3237.0,9.404357793816342
3238.0,9.404357713068059
3239.0,9.403567183464107
3240.0,9.403400916281592
3241.0,9.40336592400687
3242.0,9.403358550415966
3243.0,9.403356987455762
3244.0,9.40335664807877
3245.0,9.403356567293255
3246.0,9.402566171611237
3247.0,9.402399933632715
3248.0,9.402364947851522
3249.0,9.402357576159424
3250.0,9.402356012899528
3251.0,9.40235567343
3252.0,9.402355592162785
3253.0,9.401565330013469
3254.0,9.40139911948698
3255.0,9.401364139822686
3256.0,9.401356769305375
3257.0,9.401355206320677
3258.0,9.40135486716412
3259.0,9.4013547869917
3260.0,9.40056466155637
3261.0,9.400398477151693
3262.0,9.400363502978436
3263.0,9.400356133877011
3264.0,9.40035457115542
3265.0,9.400354232235157
3266.0,9.400354152186141
3267.0,9.399564155162617
3268.0,9.399398000700655
3269.0,9.39936303334273
3270.0,9.399355665825713
3271.0,9.399354104134154
3272.0,9.399353765724237
3273.0,9.399353686095544
3274.0,9.39856381925081
3275.0,9.39839769394005
3276.0,9.398362733471586
3277.0,9.398355367705507
3278.0,9.398353806737532
3279.0,9.398353468565084
3280.0,9.398353389110827
3281.0,9.397563651717128
3282.0,9.39739755592961
3283.0,9.397362602634423
3284.0,9.397355239183963
